,_index_,eventID,eventTime,userIdentityaccountId,eventSource,eventName,sourceIPAddress,userAgent,userIdentitytype,apiVersion,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,userIdentitysessionContextsessionIssueruserName,errorCode,errorMessage,tlsDetailsclientProvidedHostHeader,event_dt,ae_anomaly_score,ts_anomaly
63,63,63,2021-10-01T04:53:48Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,cbc1eef3-5a6d-4029-b631-1c83c35e925f,arn:aws:2cf73ac5-c731-44f9-9d8e-d511a75b7424,,user16,success,,,2021-10-01 04:53:48+00:00,1.3915332555770874,False
64,64,64,2021-10-01T04:54:26Z,Account-123456789,robinson.com,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,2ab766fc-60f8-48c0-8c2a-304adf4f9842,arn:aws:286e6cca-47d3-42c2-af00-8092664ee632,AX6F3VOIWAGZNVVQ0RRP,user16,success,,,2021-10-01 04:54:26+00:00,2.345595598220825,False
65,65,65,2021-10-01T04:54:26Z,Account-123456789,hogan.com,ListDomains,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,3e9e0901-14b4-4678-9fde-169dfeb8e307,arn:aws:219da188-1a02-419f-af0f-19fbec97e6f4,A3KOFFESSPIIG5U3KNL0,user16,success,,,2021-10-01 04:54:26+00:00,1.971487283706665,False
66,66,66,2021-10-01T04:54:44Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,71aa5701-5512-47b9-a1af-73a60f5aec5c,arn:aws:96d107bf-d9e8-4c97-9fa2-1240ffc0e0c9,AIZUXBIJWUROUEAAV5OW,user16,success,,,2021-10-01 04:54:44+00:00,2.062203884124756,False
67,67,67,2021-10-01T04:54:44Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,9602c287-9987-4626-9b4f-a0dd0a45c98b,arn:aws:de697ca8-bfa9-460a-bd5e-eee4b0e16e9d,,user16,success,,,2021-10-01 04:54:44+00:00,1.156831979751587,False
68,68,68,2021-10-01T05:11:43Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8f4acab0-b3e5-4e1f-8c00-ec5107caf634,arn:aws:2a685215-b73f-46de-894d-9e2aa49c115d,AW6LNHS6LUQ4UORWVIET,user16,success,,,2021-10-01 05:11:43+00:00,1.4560514688491821,False
69,69,69,2021-10-01T05:11:43Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,8c4ce80a-be7a-485d-b93e-c9871d5bb55f,arn:aws:d0034486-66a5-4ccb-a5b1-0b6819833bbe,AIWEAL9AIIEML6IWE8II,user16,success,,,2021-10-01 05:11:43+00:00,1.6753945350646973,False
70,70,70,2021-10-01T05:12:16Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,3d5f12a1-f641-4c95-99a1-b353bc84b0ff,arn:aws:2135be5b-7673-4c22-876e-f5a832b254b1,,user16,success,,,2021-10-01 05:12:16+00:00,1.1940020322799683,False
71,71,71,2021-10-01T05:12:16Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,24bd91f0-1203-4a7a-9b5f-bcf200bc7f4a,arn:aws:a61e4afa-b27b-4681-b2c8-7bf15e5bc36d,APSYLKVOH1IVFYAZ7A8W,user16,success,,,2021-10-01 05:12:16+00:00,1.4560514688491821,False
72,72,72,2021-10-01T05:12:20Z,Account-123456789,vargas.org,ListQueryLoggingConfigs,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,39921d39-b3db-4d10-8055-ec41dd5e3d6c,arn:aws:884b8cf0-0792-4ece-aa28-fb612a926b58,AYI2CM8JC3NCFM4VMMB4,user16,success,,,2021-10-01 05:12:20+00:00,2.2166411876678467,False
73,73,73,2021-10-01T05:12:20Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8a037134-c32c-4278-819c-3e9935547ce4,arn:aws:b52f0257-d7cb-4606-8957-7f7721bdd678,,user16,success,,,2021-10-01 05:12:20+00:00,1.305682897567749,False
74,74,74,2021-10-01T05:12:21Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,ec612891-623c-4046-ab78-0c2623ed2859,arn:aws:63eaa9b4-c4ff-433f-acb3-a0b40a935c55,A9OT8AWANP555VXG1EE7,user16,success,,,2021-10-01 05:12:21+00:00,1.5451326370239258,False
75,75,75,2021-10-01T05:12:21Z,Account-123456789,anderson.net,GetHostedZoneCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1970-07-15,7252de33-eaba-4b09-b9bb-b7d0c380cd53,arn:aws:8ab4b408-0b2b-4431-86f7-8d7e00d6c63d,AJ3QQ5R5YCLHC5FG6QOB,user16,success,,,2021-10-01 05:12:21+00:00,2.585174083709717,False
76,76,76,2021-10-01T05:12:26Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,34ae557b-c5cb-46a3-b509-f8b7c46b6ba8,arn:aws:4ba90213-488d-4d9c-9fc3-312ec1b9e7fa,,user16,success,,,2021-10-01 05:12:26+00:00,1.305682897567749,False
77,77,77,2021-10-01T05:12:26Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,7fdb6197-4be8-4532-ade1-c7091340bfa0,arn:aws:6893b362-afcf-418e-b05a-0692fa9a4bc8,,user16,success,,,2021-10-01 05:12:26+00:00,1.3496828079223633,False
78,78,78,2021-10-01T05:12:50Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e98beb82-b425-4ca5-878a-ea2c6bda5cf9,arn:aws:065888ec-14c2-49ed-b04c-e3d0b2de893e,A0YPIHBAPBGW9ROOCKXF,user16,success,,,2021-10-01 05:12:50+00:00,1.4560514688491821,False
79,79,79,2021-10-01T05:12:51Z,Account-123456789,vargas.org,ListAssessmentTargets,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,fef6586e-3d5c-428c-a5fa-d0f8a89b0ede,arn:aws:23c3d013-8441-4695-89b6-87193c66fa0f,AKBWDZVR4JRWBIW5DH6D,user16,success,,,2021-10-01 05:12:51+00:00,1.789853572845459,False
80,80,80,2021-10-01T05:12:56Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,62c81324-5398-4a2b-90ec-b64b27a25f0b,arn:aws:9b185606-ce5c-4e87-950b-b7f1d2746665,ARCH67YOM6U1RFZCVJ1X,user16,success,,,2021-10-01 05:12:56+00:00,1.4560514688491821,False
81,81,81,2021-10-01T05:12:56Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,23c0a002-1c0d-4392-a8bb-5928df753976,arn:aws:e5c3fb19-6fac-42c6-9415-9350543ae231,,user16,success,,,2021-10-01 05:12:56+00:00,1.2950810194015503,False
82,82,82,2021-10-01T05:13:01Z,Account-123456789,hogan.com,CreateInstanceProfile,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8975dee4-247c-4165-8809-963960627584,arn:aws:1355a6a1-6abe-4ef6-b858-d61ae110389f,AAUD8S45MZS1MNTRASO3,user16,success,,,2021-10-01 05:13:01+00:00,2.0069587230682373,False
83,83,83,2021-10-01T05:13:01Z,Account-123456789,lopez-byrd.info,DeleteOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,f3f976a7-1e30-4f49-85e2-17371c32849c,arn:aws:8bde0932-d19d-44a9-aba8-d7dcd5ac0908,,user16,success,,,2021-10-01 05:13:01+00:00,1.5821224451065063,False
84,84,84,2021-10-01T05:13:22Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,5466d1c3-528d-4ead-9d4f-dd91ee9bc9c6,arn:aws:58a776f5-7de0-4ae0-a803-225c468d45a8,,user16,success,,,2021-10-01 05:13:22+00:00,1.305682897567749,False
85,85,85,2021-10-01T05:13:22Z,Account-123456789,mckinney-campbell.org,GenerateDataKeyWithoutPlaintext,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,bca2126e-e631-492f-81d7-05b33d0062e8,arn:aws:b716efe3-dfcd-45cb-a366-ce28535a12aa,AFW11CMHSYVZFJR5MUNK,user16,success,,,2021-10-01 05:13:22+00:00,1.8584997653961182,False
86,86,86,2021-10-01T05:13:41Z,Account-123456789,vargas.org,ListAssessmentTargets,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,18232566-8739-4c63-8d7e-ca2dea9c65f9,arn:aws:f279bb5c-08be-4332-abd5-02dfc5f5bf7d,AIDKZSHGHMDC11I3D1VK,user16,success,,,2021-10-01 05:13:41+00:00,1.789853572845459,False
87,87,87,2021-10-01T05:13:41Z,Account-123456789,lopez-byrd.info,DeleteOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,78f2f097-eb0b-443a-b45f-6d06d29ae0cb,arn:aws:57d655a9-28f8-40a0-9209-70ac525a339b,,user16,success,,,2021-10-01 05:13:41+00:00,1.5821224451065063,False
88,88,88,2021-10-01T05:13:43Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,2496408c-2972-44b9-8e79-8e233d88f6dd,arn:aws:7dec836c-f1be-4ca8-963e-9fa79b8f3af4,,user16,success,,,2021-10-01 05:13:43+00:00,1.305682897567749,False
89,89,89,2021-10-01T05:13:43Z,Account-123456789,vargas.org,ListQueryLoggingConfigs,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,60135a08-654d-4adb-b757-83653314ee95,arn:aws:c5bf62c8-940a-4c3e-8fb5-8bab66934884,AO4JUI5BL1LVT5GOUJEA,user16,success,,,2021-10-01 05:13:43+00:00,2.2184841632843018,False
90,90,90,2021-10-01T05:13:54Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,ce821ea6-1dd3-415b-8ea2-fab031b3411f,arn:aws:63dbf946-a2f1-4a7e-a05a-290ae195b36a,,user16,success,,,2021-10-01 05:13:54+00:00,1.3496828079223633,False
91,91,91,2021-10-01T05:13:54Z,Account-123456789,hogan.com,GetTrafficPolicyInstanceCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,a32f512e-89e7-4de5-8693-2c90f6b606e3,arn:aws:422450b2-b94c-462b-bc03-cb0df8ab2599,AE82EJSE6NZQJJNTIRDK,user16,success,,,2021-10-01 05:13:54+00:00,1.9803508520126343,False
92,92,92,2021-10-01T05:13:55Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,040f8c85-3e2d-4397-a1e6-203564fa3ab1,arn:aws:d5498761-c1b1-4457-9c35-0e7b7a4fbd57,,user16,success,,,2021-10-01 05:13:55+00:00,1.3081706762313843,False
93,93,93,2021-10-01T05:13:55Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,50de4d81-0e9a-433f-8967-f4deb370676c,arn:aws:adb6882a-2a6b-443b-bc3f-4c6d2f58a52d,,user16,success,,,2021-10-01 05:13:55+00:00,1.3496828079223633,False
94,94,94,2021-10-01T05:13:57Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,ecbdbdd9-d719-4233-ad65-333d0f74bbc6,arn:aws:db755d02-23b3-4394-885e-f52e15273b57,,user16,success,,,2021-10-01 05:13:57+00:00,1.2944926023483276,False
95,95,95,2021-10-01T05:13:57Z,Account-123456789,lopez-byrd.info,CreateDBInstance,123.79.131.26,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/536.1",FederatedUser,,19555fbe-7fef-456f-a79e-21f095bc0bec,arn:aws:58397999-cef5-4f03-91db-812ecf919a1c,,user16,success,,,2021-10-01 05:13:57+00:00,1.96712064743042,False
96,96,96,2021-10-01T05:14:02Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,2001-06-09,0fce16c8-a97d-42e5-9e2d-c776e926c2c1,arn:aws:69dc45cd-29b4-41d4-a70a-c06ea5191824,ARWDO2NMXK2EEDY2CVAH,user16,success,,,2021-10-01 05:14:02+00:00,1.7726925611495972,False
97,97,97,2021-10-01T05:14:03Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,664f321f-50d9-486e-a72b-ed96443738a5,arn:aws:9fe6b4d8-6337-4457-8765-5cd476cb6b56,APNELMQO11AECEZ5VGBF,user16,success,,,2021-10-01 05:14:03+00:00,1.5451326370239258,False
98,98,98,2021-10-01T05:14:52Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,4b86c2a8-4f8c-44ff-97d6-3bbc29515ee1,arn:aws:68717866-9359-4fde-84da-20826506d696,,user16,success,,,2021-10-01 05:14:52+00:00,1.4265543222427368,False
99,99,99,2021-10-01T05:14:52Z,Account-123456789,lopez-byrd.info,ListTagsLogGroup,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,a4d8df82-191f-4467-9a6b-fc1bb5a8aac3,arn:aws:d59292df-2497-4c2c-a85e-f12629311ba0,,user16,success,,,2021-10-01 05:14:52+00:00,1.5778952836990356,False
100,100,100,2021-10-01T05:14:53Z,Account-123456789,lopez-byrd.info,CreateKeyPair,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,40d7ff5c-00ad-4417-88eb-3b5094ab235a,arn:aws:92dc5c4f-2c49-4166-b900-8fd1314d93b9,,user16,success,,,2021-10-01 05:14:53+00:00,1.5057141780853271,False
101,101,101,2021-10-01T05:14:53Z,Account-123456789,lopez-byrd.info,CreateDBInstance,123.79.131.26,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/536.1",FederatedUser,,19555fbe-7fef-456f-a79e-21f095bc0bec,arn:aws:58397999-cef5-4f03-91db-812ecf919a1c,,user16,MissingAction,The input fails to satisfy the constraints specified by an AWS service. ,,2021-10-01 05:14:53+00:00,2.6476991176605225,False
102,102,102,2021-10-01T05:21:56Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,2d73101b-56f7-40a1-a1ed-e8f61b33185d,arn:aws:0e2d1866-a552-4189-8d36-353e4fa3c375,,user16,success,,,2021-10-01 05:21:56+00:00,1.305682897567749,False
103,103,103,2021-10-01T05:21:56Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,4433fbdf-7d2f-4c70-8b43-31c0a1f78d82,arn:aws:6777f30e-51bf-4d92-9074-521de40e13ef,AP7UQPBDWXCTJT8WHUO5,user16,success,,,2021-10-01 05:21:56+00:00,1.6753945350646973,False
104,104,104,2021-10-01T05:21:59Z,Account-123456789,grant-campbell.org,DescribeStaleSecurityGroups,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,03dac546-683b-4c8a-b239-24eb85aabfa2,arn:aws:dd3c1c8d-5680-4941-b5f9-f448a8fbeb25,A20NOSMOX0AIZA7NKUSV,user16,success,,,2021-10-01 05:21:59+00:00,1.9441605806350708,False
105,105,105,2021-10-01T05:21:59Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,9ff6aff1-178d-4bee-8a23-788a5728757e,arn:aws:0c9a2ec6-3312-4181-ac65-1c9c4dde6b00,,user16,success,,,2021-10-01 05:21:59+00:00,1.4265543222427368,False
106,106,106,2021-10-01T05:21:59Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,bb32eb8a-8b31-4563-a5cf-80185dfce9cd,arn:aws:49efd165-e70e-477f-bd12-1f16a890b3f3,,user16,success,,,2021-10-01 05:21:59+00:00,1.4265543222427368,False
107,107,107,2021-10-01T05:21:59Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e13e5a96-a89c-4907-8fcf-7e9fadc91dbf,arn:aws:10e854cf-5adf-40b0-904c-33b9a5a75f96,AZ3HVQBDCHRYDITGPAYG,user16,success,,,2021-10-01 05:21:59+00:00,1.4560514688491821,False
108,108,108,2021-10-01T05:21:59Z,Account-123456789,spence.info,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,1c181d15-1eb0-4ed7-8751-73fce12c3954,arn:aws:bfc31a9c-3be3-43c5-8cc4-0f3e24d274fd,ADVS21SZOXYAWHD8QGZM,user16,success,,,2021-10-01 05:21:59+00:00,1.89737868309021,False
109,109,109,2021-10-01T05:21:59Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,014bb311-63d4-4bc9-8fc6-70ed992a68e9,arn:aws:121ccb93-e5bd-44b2-8510-75a0363e1c18,ALPEHWPK78LCYKL8Q51U,user16,success,,,2021-10-01 05:21:59+00:00,1.6753945350646973,False
110,110,110,2021-10-01T05:22:01Z,Account-123456789,robinson.com,GetOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,9e7b4012-9b86-4d43-bb60-2fc08bbb5136,arn:aws:79794e3e-e0fb-4c2a-af16-2ad42d327d1f,AUCTGHECOL1HJQNFDSEY,user16,success,,,2021-10-01 05:22:01+00:00,2.4355571269989014,False
111,111,111,2021-10-01T05:22:01Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,42e11bf7-d4b5-4532-8647-19ec506b576c,arn:aws:548736c3-f85e-4128-8310-436721093a12,AX69SG1PSSHWFX6OLIZY,user16,success,,,2021-10-01 05:22:01+00:00,1.5451326370239258,False
112,112,112,2021-10-01T05:22:06Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,96a6968f-672d-4264-be69-a62640e0b4cb,arn:aws:79b66872-7191-4647-8855-af2ff1856f71,,user16,success,,,2021-10-01 05:22:06+00:00,1.305682897567749,False
113,113,113,2021-10-01T05:22:06Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,aedf0c43-5527-4dc1-95f7-ece784ea10ef,arn:aws:05493dcf-5a8e-4756-9535-07848dfd50cc,A9JBO7DX70BBXCIRJFHB,user16,success,,,2021-10-01 05:22:06+00:00,2.1188364028930664,False
114,114,114,2021-10-01T05:22:45Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,0f8c2299-0b77-4ad3-ae40-68eaa8ae3cbd,arn:aws:87493d06-46a0-44dd-961a-a531cc84636c,,user16,success,,,2021-10-01 05:22:45+00:00,1.2643251419067383,False
115,115,115,2021-10-01T05:22:45Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,5da76351-5669-4ac0-9552-b63c63fa207c,arn:aws:8421ef73-29e1-4dd4-83eb-07745b7f0d3a,AHEYSQUQQLHQ6QLUCQIX,user16,success,,,2021-10-01 05:22:45+00:00,1.4560514688491821,False
116,116,116,2021-10-01T05:22:46Z,Account-123456789,anderson.net,GetHostedZoneCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1970-07-15,de40268a-29c5-4cb3-8df2-b693c9fdf788,arn:aws:6666181f-f6ce-434b-b3d9-4e32dcf52e16,AJUY2EP7ZLTLP45EPVDR,user16,success,,,2021-10-01 05:22:46+00:00,2.352229356765747,False
117,117,117,2021-10-01T05:22:46Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,56b591e9-508d-42d1-ac92-4225791e7dfa,arn:aws:beb7897c-570f-457e-99b1-ebcddc76b526,A6UQFBKEV9288EKERBTB,user16,success,,,2021-10-01 05:22:46+00:00,1.5451326370239258,False
118,118,118,2021-10-01T05:22:48Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,2001-06-09,1de6f078-da6b-46fd-8862-7238fe7a347f,arn:aws:b6d15e3b-15bc-4931-ab9f-31128a02626b,AZZ1OHLSLR6CPVJOLEND,user16,success,,,2021-10-01 05:22:48+00:00,1.7726925611495972,False
119,119,119,2021-10-01T05:22:48Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e7f77275-14c9-4c6f-8bba-4b927831d48a,arn:aws:3e8b5a50-0cc8-490b-ba8e-a494e355865e,,user16,success,,,2021-10-01 05:22:48+00:00,1.388122320175171,False
120,120,120,2021-10-01T05:22:48Z,Account-123456789,robinson.com,GetOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,eb66c45e-c212-421d-ae4e-25dbb2e9ea73,arn:aws:ce079c9b-021d-4182-ac27-be9d77b202ea,AQYAIQUGUOZFYZBSXY6K,user16,success,,,2021-10-01 05:22:48+00:00,2.400853157043457,False
121,121,121,2021-10-01T05:22:48Z,Account-123456789,hogan.com,CreateSubnet,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8975dee4-247c-4165-8809-963960627584,arn:aws:1355a6a1-6abe-4ef6-b858-d61ae110389f,AAUD8S45MZS1MNTRASO3,user16,success,,,2021-10-01 05:22:48+00:00,1.9874085187911987,False
122,122,122,2021-10-01T05:22:48Z,Account-123456789,anderson.net,GetHostedZoneCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1970-07-15,1840bda4-a114-418f-8961-41b2e86362d7,arn:aws:19204d22-81a1-4562-9de6-509ce8172c16,AO6E33UCDCXVVIPAI5Q4,user16,success,,,2021-10-01 05:22:48+00:00,2.352229356765747,False
123,123,123,2021-10-01T05:22:48Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,8fc8cacf-fe11-4d08-9a6f-f5a303a86c5f,arn:aws:71ce0c41-8390-4332-9baa-b7049921dfe7,AFZNPJ8LUHV49RYICZKN,user16,success,,,2021-10-01 05:22:48+00:00,2.068021059036255,False
124,124,124,2021-10-01T05:22:50Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,2191dd31-4513-4569-96d9-8a7e8fa9f98f,arn:aws:2663a7c9-dd55-49f5-8f98-6eb29903ec6e,AD4BEMIJGCESSQHMOHCG,user16,success,,,2021-10-01 05:22:50+00:00,1.6753945350646973,False
125,125,125,2021-10-01T05:22:50Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,688edad1-81b1-4f06-8ae9-1295e8293906,arn:aws:2ca1cfbd-50ff-4bf0-a169-c5079ef295c4,AULB88YDLTJY7RJEDQGT,user16,success,,,2021-10-01 05:22:50+00:00,1.4560514688491821,False
126,126,126,2021-10-01T05:22:50Z,Account-123456789,mills.com,DescribeVolumes,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,472d02c1-0aaa-4010-97a4-68bcac1f82ce,arn:aws:92c5ff11-70a7-42fe-9c3c-7811941a390c,AAH6DXFJFOFLX2WW4ZP9,user16,success,,,2021-10-01 05:22:50+00:00,1.9504319429397583,False
