,eventID,eventTime,userIdentityaccountId,eventSource,eventName,sourceIPAddress,userAgent,userIdentitytype,apiVersion,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,tlsDetailsclientProvidedHostHeader,errorCode,errorMessage,userIdentitysessionContextsessionIssueruserName
64,64,2021-10-01T03:06:13Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.814.0 Safari/533.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
65,65,2021-10-01T03:06:13Z,Account-123456789,lopez-byrd.info,CreateFleet,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
66,66,2021-10-01T03:06:13Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
67,67,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
68,68,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
69,69,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,AssociateVPCWithHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
70,70,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
71,71,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Mozilla/5.0 (Android 3.2.3; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
72,72,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
73,73,2021-10-01T03:06:14Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.27.(Windows NT 10.0; so-ET) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
74,74,2021-10-01T03:06:30Z,Account-123456789,lopez-byrd.info,DeleteVpcEndpoints,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
75,75,2021-10-01T03:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
76,76,2021-10-01T03:06:32Z,Account-123456789,shepherd.com,DescribeInstances,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,burch-cochran.biz,success,,user17
77,77,2021-10-01T03:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.54.(X11; Linux x86_64; ber-MA) Presto/2.9.160 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
78,78,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
79,79,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,DescribeSubnets,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,MissingAction,The input fails to satisfy the constraints specified by an AWS service. ,user17
80,80,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
81,81,2021-10-01T03:06:33Z,Account-123456789,mullins.com,DeleteNatGateway,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
82,82,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,CreateHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
83,83,2021-10-01T03:06:33Z,Account-123456789,mullins.com,DeleteRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
84,84,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,CreateLogStream,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
85,85,2021-10-01T03:06:33Z,Account-123456789,anderson.net,ListReadinessChecks,72.5.160.159,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
86,86,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,DescribeKey,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
87,87,2021-10-01T03:06:33Z,Account-123456789,lopez-byrd.info,CreateHostedZone,72.5.160.159,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
88,88,2021-10-01T03:06:33Z,Account-123456789,anderson.net,ListReadinessChecks,91.115.171.224,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_8 rv:6.0; ckb-IQ) AppleWebKit/534.3.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.3.7",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
89,89,2021-10-01T03:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
90,90,2021-10-01T03:06:34Z,Account-123456789,solis.info,ListInstanceProfilesForRole,39.225.95.117,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/50.0.882.0 Safari/535.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,MissingAuthenticationToken,The specified target network association cannot be found.,user17
91,91,2021-10-01T03:06:34Z,Account-123456789,hogan.com,DeleteNetworkAclEntry,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
92,92,2021-10-01T03:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
93,93,2021-10-01T03:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
94,94,2021-10-01T03:06:34Z,Account-123456789,anderson.net,GetHostedZoneCount,72.5.160.159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_0 rv:3.0; mi-NZ) AppleWebKit/535.5.6 (KHTML, like Gecko) Version/4.0.2 Safari/535.5.6",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
95,95,2021-10-01T03:06:34Z,Account-123456789,lopez-byrd.info,ListRoles,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
96,96,2021-10-01T03:06:52Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
97,97,2021-10-01T03:06:52Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
98,98,2021-10-01T03:06:53Z,Account-123456789,anderson.net,GetHostedZoneCount,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,lester.net,success,,user17
99,99,2021-10-01T03:06:53Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
100,100,2021-10-01T03:06:54Z,Account-123456789,hogan.com,CreateNatGateway,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
101,101,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.824.0 Safari/533.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
102,102,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
103,103,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
104,104,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
105,105,2021-10-01T03:06:54Z,Account-123456789,weiss.info,GetCostAndUsage,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,2012-02-14,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,campbell-clark.net,success,,user17
106,106,2021-10-01T03:06:54Z,Account-123456789,mullins.com,DeleteRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
107,107,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
108,108,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
109,109,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
110,110,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
111,111,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
112,112,2021-10-01T03:06:54Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
113,113,2021-10-01T03:06:55Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
114,114,2021-10-01T03:06:55Z,Account-123456789,lopez-byrd.info,AssociateVPCWithHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
115,115,2021-10-01T03:06:55Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
116,116,2021-10-01T03:06:55Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
117,117,2021-10-01T03:06:55Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.2.20) Gecko/2011-05-30 02:43:40 Firefox/15.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
118,118,2021-10-01T03:07:15Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
119,119,2021-10-01T03:07:15Z,Account-123456789,mullins.com,DeleteRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
120,120,2021-10-01T03:07:15Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Mozilla/5.0 (Android 3.2.5; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
121,121,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
122,122,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 8_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.848.0 Safari/531.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
123,123,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
124,124,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
125,125,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.86.(X11; Linux x86_64; ug-CN) Presto/2.9.185 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
126,126,2021-10-01T03:07:16Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_8 rv:5.0; ti-ER) AppleWebKit/532.2.2 (KHTML, like Gecko) Version/5.0 Safari/532.2.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
